step,loss,width,lr,wd,seed,param_type
0,1.1716126799583435,1024,0.00391,3.10156,1,mup
10,8.015549610718153e-05,1024,0.00391,3.10156,1,mup
20,1.563873092891299e-05,1024,0.00391,3.10156,1,mup
30,2.2031598518879036e-06,1024,0.00391,3.10156,1,mup
40,9.365612072542717e-07,1024,0.00391,3.10156,1,mup
50,8.426140425399353e-07,1024,0.00391,3.10156,1,mup
60,9.937210734278779e-07,1024,0.00391,3.10156,1,mup
70,1.6551929320485215e-06,1024,0.00391,3.10156,1,mup
80,2.339132663564669e-06,1024,0.00391,3.10156,1,mup
90,5.000495207241329e-06,1024,0.00391,3.10156,1,mup
100,1.0487333838682389e-05,1024,0.00391,3.10156,1,mup
110,1.4292670130089391e-05,1024,0.00391,3.10156,1,mup
120,2.2126433123048628e-05,1024,0.00391,3.10156,1,mup
130,2.9306713258847594e-05,1024,0.00391,3.10156,1,mup
140,3.32516619891976e-05,1024,0.00391,3.10156,1,mup
150,4.34897665400058e-05,1024,0.00391,3.10156,1,mup
160,5.801779298053589e-05,1024,0.00391,3.10156,1,mup
170,6.758054587407969e-05,1024,0.00391,3.10156,1,mup
180,9.062798562808894e-05,1024,0.00391,3.10156,1,mup
190,0.00010515440226299688,1024,0.00391,3.10156,1,mup
200,0.00010482220386620611,1024,0.00391,3.10156,1,mup
210,9.229940042132512e-05,1024,0.00391,3.10156,1,mup
220,7.928157356218435e-05,1024,0.00391,3.10156,1,mup
230,7.834409370843787e-05,1024,0.00391,3.10156,1,mup
240,9.725391282700002e-05,1024,0.00391,3.10156,1,mup
250,0.00016444978609797545,1024,0.00391,3.10156,1,mup
260,0.00021840646513737738,1024,0.00391,3.10156,1,mup
270,0.00027681051869876683,1024,0.00391,3.10156,1,mup
280,0.00024262916122097522,1024,0.00391,3.10156,1,mup
290,0.0002176935668103397,1024,0.00391,3.10156,1,mup
300,0.00015889593487372622,1024,0.00391,3.10156,1,mup
310,0.00010257030953653157,1024,0.00391,3.10156,1,mup
320,8.135134157782886e-05,1024,0.00391,3.10156,1,mup
330,5.40058572369162e-05,1024,0.00391,3.10156,1,mup
340,4.083269232069142e-05,1024,0.00391,3.10156,1,mup
350,3.770775674638571e-05,1024,0.00391,3.10156,1,mup
360,3.554301292751916e-05,1024,0.00391,3.10156,1,mup
370,3.751101394300349e-05,1024,0.00391,3.10156,1,mup
380,3.945568096241914e-05,1024,0.00391,3.10156,1,mup
390,4.428776082932018e-05,1024,0.00391,3.10156,1,mup
400,4.955537224304862e-05,1024,0.00391,3.10156,1,mup
410,5.1735540182562545e-05,1024,0.00391,3.10156,1,mup
420,5.452203731692862e-05,1024,0.00391,3.10156,1,mup
430,5.376185436034575e-05,1024,0.00391,3.10156,1,mup
440,5.185486770642456e-05,1024,0.00391,3.10156,1,mup
450,4.656243254430592e-05,1024,0.00391,3.10156,1,mup
460,4.041173633595463e-05,1024,0.00391,3.10156,1,mup
470,3.7669339690182824e-05,1024,0.00391,3.10156,1,mup
480,3.254411421949044e-05,1024,0.00391,3.10156,1,mup
490,2.8971819119760767e-05,1024,0.00391,3.10156,1,mup
500,2.779383703455096e-05,1024,0.00391,3.10156,1,mup
510,2.5986841137637384e-05,1024,0.00391,3.10156,1,mup
520,2.5033639758476056e-05,1024,0.00391,3.10156,1,mup
530,2.468905131536303e-05,1024,0.00391,3.10156,1,mup
540,2.455680714774644e-05,1024,0.00391,3.10156,1,mup
550,2.4425258743576705e-05,1024,0.00391,3.10156,1,mup
560,2.420430064375978e-05,1024,0.00391,3.10156,1,mup
570,2.377394230279606e-05,1024,0.00391,3.10156,1,mup
580,2.3126325686462224e-05,1024,0.00391,3.10156,1,mup
590,2.276591749250656e-05,1024,0.00391,3.10156,1,mup
600,2.1338354144972982e-05,1024,0.00391,3.10156,1,mup
610,2.0147070699749747e-05,1024,0.00391,3.10156,1,mup
620,1.9549632270354778e-05,1024,0.00391,3.10156,1,mup
630,1.8476434888725635e-05,1024,0.00391,3.10156,1,mup
640,1.7404372556484304e-05,1024,0.00391,3.10156,1,mup
650,1.7046065295289736e-05,1024,0.00391,3.10156,1,mup
660,1.6219406916206935e-05,1024,0.00391,3.10156,1,mup
670,1.561626049806364e-05,1024,0.00391,3.10156,1,mup
680,1.5377842828456778e-05,1024,0.00391,3.10156,1,mup
690,1.4901082522555953e-05,1024,0.00391,3.10156,1,mup
700,1.4544386431225576e-05,1024,0.00391,3.10156,1,mup
710,1.525871175545035e-05,1024,0.00391,3.10156,1,mup
720,4.5295791096577886e-05,1024,0.00391,3.10156,1,mup
730,1.7881557141663507e-05,1024,0.00391,3.10156,1,mup
740,9.536710877000587e-06,1024,0.00391,3.10156,1,mup
750,9.77513741418079e-06,1024,0.00391,3.10156,1,mup
760,7.867787871873588e-06,1024,0.00391,3.10156,1,mup
770,6.776291229471099e-06,1024,0.00391,3.10156,1,mup
780,6.5565036493353546e-06,1024,0.00391,3.10156,1,mup
790,7.629387255292386e-06,1024,0.00391,3.10156,1,mup
800,8.225416422646958e-06,1024,0.00391,3.10156,1,mup
810,9.536710877000587e-06,1024,0.00391,3.10156,1,mup
820,1.1086384802183602e-05,1024,0.00391,3.10156,1,mup
830,1.1800944776041433e-05,1024,0.00391,3.10156,1,mup
840,1.2278479971428169e-05,1024,0.00391,3.10156,1,mup
850,1.1682433068926912e-05,1024,0.00391,3.10156,1,mup
860,1.1324687193337013e-05,1024,0.00391,3.10156,1,mup
870,9.894462891679723e-06,1024,0.00391,3.10156,1,mup
880,8.702253808223759e-06,1024,0.00391,3.10156,1,mup
890,8.106206223601475e-06,1024,0.00391,3.10156,1,mup
900,7.2717539296718314e-06,1024,0.00391,3.10156,1,mup
910,6.794917226216057e-06,1024,0.00391,3.10156,1,mup
920,6.561975624208571e-06,1024,0.00391,3.10156,1,mup
930,6.4372934502898715e-06,1024,0.00391,3.10156,1,mup
940,6.4372934502898715e-06,1024,0.00391,3.10156,1,mup
950,6.4372934502898715e-06,1024,0.00391,3.10156,1,mup
960,6.430890380215715e-06,1024,0.00391,3.10156,1,mup
970,6.318083933365415e-06,1024,0.00391,3.10156,1,mup
980,6.198874416440958e-06,1024,0.00391,3.10156,1,mup
990,6.079665581637528e-06,1024,0.00391,3.10156,1,mup
1000,5.722037371924671e-06,1024,0.00391,3.10156,1,mup
1010,5.602825808637135e-06,1024,0.00391,3.10156,1,mup
1020,5.364415983422077e-06,1024,0.00391,3.10156,1,mup
1030,5.0067881147697335e-06,1024,0.00391,3.10156,1,mup
1040,4.887578597845277e-06,1024,0.00391,3.10156,1,mup
1050,4.64916024611739e-06,1024,0.00391,3.10156,1,mup
1060,4.4107415533289895e-06,1024,0.00391,3.10156,1,mup
1070,4.291532377465046e-06,1024,0.00391,3.10156,1,mup
1080,4.172322860540589e-06,1024,0.00391,3.10156,1,mup
1090,3.934951564588118e-06,1024,0.00391,3.10156,1,mup
1100,3.933903826691676e-06,1024,0.00391,3.10156,1,mup
1110,3.8146970382513246e-06,1024,0.00391,3.10156,1,mup
1120,3.695487862387381e-06,1024,0.00391,3.10156,1,mup
1130,3.576278004402411e-06,1024,0.00391,3.10156,1,mup
1140,3.4570684874779545e-06,1024,0.00391,3.10156,1,mup
1150,3.2186508178710938e-06,1024,0.00391,3.10156,1,mup
1160,3.2186508178710938e-06,1024,0.00391,3.10156,1,mup
1170,3.099441300946637e-06,1024,0.00391,3.10156,1,mup
1180,2.8610227786884934e-06,1024,0.00391,3.10156,1,mup
1190,2.8610227786884934e-06,1024,0.00391,3.10156,1,mup
1200,2.741812750173267e-06,1024,0.00391,3.10156,1,mup
1210,2.6226042564303498e-06,1024,0.00391,3.10156,1,mup
1220,2.6226042564303498e-06,1024,0.00391,3.10156,1,mup
1230,2.5033949100361497e-06,1024,0.00391,3.10156,1,mup
1240,2.3841855636419496e-06,1024,0.00391,3.10156,1,mup
1250,2.264976387778006e-06,1024,0.00391,3.10156,1,mup
1260,2.172658980725828e-06,1024,0.00391,3.10156,1,mup
1270,2.145767041383806e-06,1024,0.00391,3.10156,1,mup
1280,2.026557694989606e-06,1024,0.00391,3.10156,1,mup
1290,2.018990755914274e-06,1024,0.00391,3.10156,1,mup
1300,1.9073485191256623e-06,1024,0.00391,3.10156,1,mup
1310,1.7881393432617188e-06,1024,0.00391,3.10156,1,mup
1320,1.7881393432617188e-06,1024,0.00391,3.10156,1,mup
1330,1.6689299968675186e-06,1024,0.00391,3.10156,1,mup
1340,1.6689299968675186e-06,1024,0.00391,3.10156,1,mup
1350,1.5497206504733185e-06,1024,0.00391,3.10156,1,mup
1360,1.4305113893442467e-06,1024,0.00391,3.10156,1,mup
1370,1.4305113893442467e-06,1024,0.00391,3.10156,1,mup
1380,1.4305113893442467e-06,1024,0.00391,3.10156,1,mup
1390,1.4236428569347481e-06,1024,0.00391,3.10156,1,mup
1400,1.3113021282151749e-06,1024,0.00391,3.10156,1,mup
1410,1.3113021282151749e-06,1024,0.00391,3.10156,1,mup
1420,1.1920927818209748e-06,1024,0.00391,3.10156,1,mup
1430,1.1920927818209748e-06,1024,0.00391,3.10156,1,mup
1440,1.1920927818209748e-06,1024,0.00391,3.10156,1,mup
1450,1.072883520691903e-06,1024,0.00391,3.10156,1,mup
1460,1.072883520691903e-06,1024,0.00391,3.10156,1,mup
1470,1.072883520691903e-06,1024,0.00391,3.10156,1,mup
1480,9.536742595628311e-07,1024,0.00391,3.10156,1,mup
1490,9.536742595628311e-07,1024,0.00391,3.10156,1,mup
1500,9.536742595628311e-07,1024,0.00391,3.10156,1,mup
1510,8.344649984337593e-07,1024,0.00391,3.10156,1,mup
1520,8.344649984337593e-07,1024,0.00391,3.10156,1,mup
1530,8.344649984337593e-07,1024,0.00391,3.10156,1,mup
1540,7.152556946721234e-07,1024,0.00391,3.10156,1,mup
1550,7.152556946721234e-07,1024,0.00391,3.10156,1,mup
1560,7.152556946721234e-07,1024,0.00391,3.10156,1,mup
1570,7.152556946721234e-07,1024,0.00391,3.10156,1,mup
1580,7.152556946721234e-07,1024,0.00391,3.10156,1,mup
1590,5.960463909104874e-07,1024,0.00391,3.10156,1,mup
1600,5.960463909104874e-07,1024,0.00391,3.10156,1,mup
1610,5.960463909104874e-07,1024,0.00391,3.10156,1,mup
1620,5.960463909104874e-07,1024,0.00391,3.10156,1,mup
1630,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1640,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1650,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1660,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1670,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1680,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1690,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1700,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1710,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1720,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1730,4.7683712978141557e-07,1024,0.00391,3.10156,1,mup
1740,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1750,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1760,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1770,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1780,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1790,2.559972713811476e-07,1024,0.00391,3.10156,1,mup
1800,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1810,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1820,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1830,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1840,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1850,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1860,3.576278473360617e-07,1024,0.00391,3.10156,1,mup
1870,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1880,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1890,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1900,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1910,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1920,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1930,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
1940,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
1950,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
1960,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1970,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
1980,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
1990,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2000,2.3841856489070778e-07,1024,0.00391,3.10156,1,mup
2010,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2020,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2030,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2040,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2050,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2060,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2070,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2080,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2090,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2100,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2110,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2120,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2130,1.1920928244535389e-07,1024,0.00391,3.10156,1,mup
2140,0.0,1024,0.00391,3.10156,1,mup
2150,0.0,1024,0.00391,3.10156,1,mup
