step,loss,width,lr,wd,seed,param_type
0,10.53528642654419,768,0.00049,33.99944,2,mup
10,10.469508647918701,768,0.00049,33.99944,2,mup
20,10.509983539581299,768,0.00049,33.99944,2,mup
30,10.4044668674469,768,0.00049,33.99944,2,mup
40,10.411306858062744,768,0.00049,33.99944,2,mup
50,10.377814292907715,768,0.00049,33.99944,2,mup
60,10.34313154220581,768,0.00049,33.99944,2,mup
70,10.328822135925293,768,0.00049,33.99944,2,mup
80,10.31515645980835,768,0.00049,33.99944,2,mup
90,10.298541069030762,768,0.00049,33.99944,2,mup
100,10.304777383804321,768,0.00049,33.99944,2,mup
110,10.295594215393066,768,0.00049,33.99944,2,mup
120,10.288671970367432,768,0.00049,33.99944,2,mup
130,10.31799602508545,768,0.00049,33.99944,2,mup
140,10.287335872650146,768,0.00049,33.99944,2,mup
150,10.27431035041809,768,0.00049,33.99944,2,mup
160,10.288892269134521,768,0.00049,33.99944,2,mup
170,10.342676639556885,768,0.00049,33.99944,2,mup
180,10.286741495132446,768,0.00049,33.99944,2,mup
190,10.285147190093994,768,0.00049,33.99944,2,mup
200,10.286152839660645,768,0.00049,33.99944,2,mup
210,10.288669109344482,768,0.00049,33.99944,2,mup
220,10.304094314575195,768,0.00049,33.99944,2,mup
230,10.289170503616333,768,0.00049,33.99944,2,mup
240,10.300932168960571,768,0.00049,33.99944,2,mup
250,10.279151201248169,768,0.00049,33.99944,2,mup
260,10.276350975036621,768,0.00049,33.99944,2,mup
270,10.322355508804321,768,0.00049,33.99944,2,mup
280,10.310914993286133,768,0.00049,33.99944,2,mup
290,10.295027017593384,768,0.00049,33.99944,2,mup
300,10.265824556350708,768,0.00049,33.99944,2,mup
310,10.291862726211548,768,0.00049,33.99944,2,mup
320,10.2724027633667,768,0.00049,33.99944,2,mup
330,10.30993938446045,768,0.00049,33.99944,2,mup
340,10.29369592666626,768,0.00049,33.99944,2,mup
350,10.286670684814453,768,0.00049,33.99944,2,mup
360,10.284038543701172,768,0.00049,33.99944,2,mup
370,10.282730340957642,768,0.00049,33.99944,2,mup
380,10.26165246963501,768,0.00049,33.99944,2,mup
390,10.298091173171997,768,0.00049,33.99944,2,mup
400,10.290149688720703,768,0.00049,33.99944,2,mup
410,10.287447452545166,768,0.00049,33.99944,2,mup
420,10.310774087905884,768,0.00049,33.99944,2,mup
430,10.294569969177246,768,0.00049,33.99944,2,mup
440,10.287107706069946,768,0.00049,33.99944,2,mup
450,10.267630577087402,768,0.00049,33.99944,2,mup
460,10.300909280776978,768,0.00049,33.99944,2,mup
470,10.302270412445068,768,0.00049,33.99944,2,mup
480,10.288013935089111,768,0.00049,33.99944,2,mup
490,10.297847986221313,768,0.00049,33.99944,2,mup
500,10.296391725540161,768,0.00049,33.99944,2,mup
510,10.301033020019531,768,0.00049,33.99944,2,mup
520,10.322115182876587,768,0.00049,33.99944,2,mup
530,10.296268701553345,768,0.00049,33.99944,2,mup
540,10.297001123428345,768,0.00049,33.99944,2,mup
550,10.265020608901978,768,0.00049,33.99944,2,mup
560,10.287137031555176,768,0.00049,33.99944,2,mup
570,10.292205333709717,768,0.00049,33.99944,2,mup
580,10.27527666091919,768,0.00049,33.99944,2,mup
590,10.259236335754395,768,0.00049,33.99944,2,mup
600,10.288295030593872,768,0.00049,33.99944,2,mup
610,10.299033164978027,768,0.00049,33.99944,2,mup
620,10.282621622085571,768,0.00049,33.99944,2,mup
630,10.272929191589355,768,0.00049,33.99944,2,mup
640,10.245131492614746,768,0.00049,33.99944,2,mup
650,10.28288197517395,768,0.00049,33.99944,2,mup
660,10.274826049804688,768,0.00049,33.99944,2,mup
670,10.27174973487854,768,0.00049,33.99944,2,mup
680,10.273863315582275,768,0.00049,33.99944,2,mup
690,10.274813175201416,768,0.00049,33.99944,2,mup
700,10.258217096328735,768,0.00049,33.99944,2,mup
710,10.269203424453735,768,0.00049,33.99944,2,mup
720,10.281811237335205,768,0.00049,33.99944,2,mup
730,10.291429996490479,768,0.00049,33.99944,2,mup
740,10.288469552993774,768,0.00049,33.99944,2,mup
750,10.283298969268799,768,0.00049,33.99944,2,mup
760,10.300674676895142,768,0.00049,33.99944,2,mup
770,10.294898986816406,768,0.00049,33.99944,2,mup
780,10.290821313858032,768,0.00049,33.99944,2,mup
790,10.278447389602661,768,0.00049,33.99944,2,mup
800,10.281131744384766,768,0.00049,33.99944,2,mup
810,10.265575647354126,768,0.00049,33.99944,2,mup
820,10.36236047744751,768,0.00049,33.99944,2,mup
830,10.277801513671875,768,0.00049,33.99944,2,mup
840,10.260452270507812,768,0.00049,33.99944,2,mup
850,10.280585289001465,768,0.00049,33.99944,2,mup
860,10.257644891738892,768,0.00049,33.99944,2,mup
870,10.263098001480103,768,0.00049,33.99944,2,mup
880,10.286991119384766,768,0.00049,33.99944,2,mup
890,10.273861169815063,768,0.00049,33.99944,2,mup
900,10.294414043426514,768,0.00049,33.99944,2,mup
910,10.34901738166809,768,0.00049,33.99944,2,mup
920,10.285082817077637,768,0.00049,33.99944,2,mup
930,10.270561695098877,768,0.00049,33.99944,2,mup
940,10.275657892227173,768,0.00049,33.99944,2,mup
950,10.267460346221924,768,0.00049,33.99944,2,mup
960,10.294834613800049,768,0.00049,33.99944,2,mup
970,10.265685081481934,768,0.00049,33.99944,2,mup
980,10.286181449890137,768,0.00049,33.99944,2,mup
990,10.286979675292969,768,0.00049,33.99944,2,mup
1000,10.282898426055908,768,0.00049,33.99944,2,mup
1010,10.278650522232056,768,0.00049,33.99944,2,mup
1020,10.263197422027588,768,0.00049,33.99944,2,mup
1030,10.268920183181763,768,0.00049,33.99944,2,mup
1040,10.274553537368774,768,0.00049,33.99944,2,mup
1050,10.274034976959229,768,0.00049,33.99944,2,mup
1060,10.286838054656982,768,0.00049,33.99944,2,mup
1070,10.29874062538147,768,0.00049,33.99944,2,mup
1080,10.276458978652954,768,0.00049,33.99944,2,mup
1090,10.265364646911621,768,0.00049,33.99944,2,mup
1100,10.255581378936768,768,0.00049,33.99944,2,mup
1110,10.267813682556152,768,0.00049,33.99944,2,mup
1120,10.26292634010315,768,0.00049,33.99944,2,mup
1130,10.298399448394775,768,0.00049,33.99944,2,mup
1140,10.265318155288696,768,0.00049,33.99944,2,mup
1150,10.275497674942017,768,0.00049,33.99944,2,mup
1160,10.267372369766235,768,0.00049,33.99944,2,mup
1170,10.271917819976807,768,0.00049,33.99944,2,mup
1180,10.323224544525146,768,0.00049,33.99944,2,mup
1190,10.259195566177368,768,0.00049,33.99944,2,mup
1200,10.262625217437744,768,0.00049,33.99944,2,mup
1210,10.274162292480469,768,0.00049,33.99944,2,mup
1220,10.292105197906494,768,0.00049,33.99944,2,mup
1230,10.292103052139282,768,0.00049,33.99944,2,mup
1240,10.329909324645996,768,0.00049,33.99944,2,mup
1250,10.270071029663086,768,0.00049,33.99944,2,mup
1260,10.255514144897461,768,0.00049,33.99944,2,mup
1270,10.28756332397461,768,0.00049,33.99944,2,mup
1280,10.265909671783447,768,0.00049,33.99944,2,mup
1290,10.255425453186035,768,0.00049,33.99944,2,mup
1300,10.265194416046143,768,0.00049,33.99944,2,mup
1310,10.23792314529419,768,0.00049,33.99944,2,mup
1320,10.257241487503052,768,0.00049,33.99944,2,mup
1330,10.272871255874634,768,0.00049,33.99944,2,mup
1340,10.243223190307617,768,0.00049,33.99944,2,mup
1350,10.267675638198853,768,0.00049,33.99944,2,mup
1360,10.237852334976196,768,0.00049,33.99944,2,mup
1370,10.248069763183594,768,0.00049,33.99944,2,mup
1380,10.241940021514893,768,0.00049,33.99944,2,mup
1390,10.288670539855957,768,0.00049,33.99944,2,mup
1400,10.271003723144531,768,0.00049,33.99944,2,mup
1410,10.263738870620728,768,0.00049,33.99944,2,mup
1420,10.24916696548462,768,0.00049,33.99944,2,mup
1430,10.256838083267212,768,0.00049,33.99944,2,mup
1440,10.28460144996643,768,0.00049,33.99944,2,mup
