step,loss,width,lr,wd,seed,param_type
0,10.88208556175232,1024,0.01563,0.77589,1,mup
10,10.880844593048096,1024,0.01563,0.77589,1,mup
20,10.878814458847046,1024,0.01563,0.77589,1,mup
30,10.878907442092896,1024,0.01563,0.77589,1,mup
40,11.076371669769287,1024,0.01563,0.77589,1,mup
50,11.131978034973145,1024,0.01563,0.77589,1,mup
60,11.135064363479614,1024,0.01563,0.77589,1,mup
70,11.120785474777222,1024,0.01563,0.77589,1,mup
80,7.929372787475586,1024,0.01563,0.77589,1,mup
90,8.004388213157654,1024,0.01563,0.77589,1,mup
100,8.035042881965637,1024,0.01563,0.77589,1,mup
110,7.93709397315979,1024,0.01563,0.77589,1,mup
120,10.493075847625732,1024,0.01563,0.77589,1,mup
130,10.731309652328491,1024,0.01563,0.77589,1,mup
140,10.765306949615479,1024,0.01563,0.77589,1,mup
150,10.542094707489014,1024,0.01563,0.77589,1,mup
160,11.439688205718994,1024,0.01563,0.77589,1,mup
170,11.483113765716553,1024,0.01563,0.77589,1,mup
180,11.258609294891357,1024,0.01563,0.77589,1,mup
190,11.095268726348877,1024,0.01563,0.77589,1,mup
200,10.833878517150879,1024,0.01563,0.77589,1,mup
210,10.878356695175171,1024,0.01563,0.77589,1,mup
220,10.538103580474854,1024,0.01563,0.77589,1,mup
230,11.05696439743042,1024,0.01563,0.77589,1,mup
240,10.295097827911377,1024,0.01563,0.77589,1,mup
250,10.113126039505005,1024,0.01563,0.77589,1,mup
260,10.13745665550232,1024,0.01563,0.77589,1,mup
270,10.20276665687561,1024,0.01563,0.77589,1,mup
280,9.456505179405212,1024,0.01563,0.77589,1,mup
290,9.397132992744446,1024,0.01563,0.77589,1,mup
300,9.299888610839844,1024,0.01563,0.77589,1,mup
310,9.572246670722961,1024,0.01563,0.77589,1,mup
320,9.22247052192688,1024,0.01563,0.77589,1,mup
330,9.368996024131775,1024,0.01563,0.77589,1,mup
340,8.973808288574219,1024,0.01563,0.77589,1,mup
350,9.083501696586609,1024,0.01563,0.77589,1,mup
360,9.35198426246643,1024,0.01563,0.77589,1,mup
370,9.172279238700867,1024,0.01563,0.77589,1,mup
380,9.071239829063416,1024,0.01563,0.77589,1,mup
390,9.26093876361847,1024,0.01563,0.77589,1,mup
400,9.226146936416626,1024,0.01563,0.77589,1,mup
410,9.260588884353638,1024,0.01563,0.77589,1,mup
420,9.071723818778992,1024,0.01563,0.77589,1,mup
430,9.153367280960083,1024,0.01563,0.77589,1,mup
440,9.727551341056824,1024,0.01563,0.77589,1,mup
450,9.735159277915955,1024,0.01563,0.77589,1,mup
460,9.764679074287415,1024,0.01563,0.77589,1,mup
470,9.41489040851593,1024,0.01563,0.77589,1,mup
480,9.53936755657196,1024,0.01563,0.77589,1,mup
490,9.71405804157257,1024,0.01563,0.77589,1,mup
500,9.569255709648132,1024,0.01563,0.77589,1,mup
510,9.679269194602966,1024,0.01563,0.77589,1,mup
520,9.408103823661804,1024,0.01563,0.77589,1,mup
530,9.255642294883728,1024,0.01563,0.77589,1,mup
540,9.30537223815918,1024,0.01563,0.77589,1,mup
550,9.552080035209656,1024,0.01563,0.77589,1,mup
560,8.939849138259888,1024,0.01563,0.77589,1,mup
570,8.718730211257935,1024,0.01563,0.77589,1,mup
580,8.836626410484314,1024,0.01563,0.77589,1,mup
590,8.918067812919617,1024,0.01563,0.77589,1,mup
600,8.827857971191406,1024,0.01563,0.77589,1,mup
610,8.65712821483612,1024,0.01563,0.77589,1,mup
620,8.958168029785156,1024,0.01563,0.77589,1,mup
630,8.561962246894836,1024,0.01563,0.77589,1,mup
640,8.539770245552063,1024,0.01563,0.77589,1,mup
650,8.512069582939148,1024,0.01563,0.77589,1,mup
660,8.62875759601593,1024,0.01563,0.77589,1,mup
670,8.483072519302368,1024,0.01563,0.77589,1,mup
680,8.381891250610352,1024,0.01563,0.77589,1,mup
690,8.33295464515686,1024,0.01563,0.77589,1,mup
700,8.322076797485352,1024,0.01563,0.77589,1,mup
710,8.343602418899536,1024,0.01563,0.77589,1,mup
720,8.274823427200317,1024,0.01563,0.77589,1,mup
730,8.233296275138855,1024,0.01563,0.77589,1,mup
740,8.499722480773926,1024,0.01563,0.77589,1,mup
750,8.194864392280579,1024,0.01563,0.77589,1,mup
760,8.056585192680359,1024,0.01563,0.77589,1,mup
770,8.545363545417786,1024,0.01563,0.77589,1,mup
780,8.300005197525024,1024,0.01563,0.77589,1,mup
790,8.474428057670593,1024,0.01563,0.77589,1,mup
800,8.381914496421814,1024,0.01563,0.77589,1,mup
810,8.231931924819946,1024,0.01563,0.77589,1,mup
820,8.235403299331665,1024,0.01563,0.77589,1,mup
830,8.522340655326843,1024,0.01563,0.77589,1,mup
840,8.224520683288574,1024,0.01563,0.77589,1,mup
850,8.011159300804138,1024,0.01563,0.77589,1,mup
