step,loss,width,lr,wd,seed,param_type
0,10.608774662017822,2048,0.00195,3.08204,1,mup
10,8.777426719665527,2048,0.00195,3.08204,1,mup
20,8.193094253540039,2048,0.00195,3.08204,1,mup
30,7.91090726852417,2048,0.00195,3.08204,1,mup
40,8.237693309783936,2048,0.00195,3.08204,1,mup
50,7.548532247543335,2048,0.00195,3.08204,1,mup
60,7.817805290222168,2048,0.00195,3.08204,1,mup
70,7.715838432312012,2048,0.00195,3.08204,1,mup
80,7.740956783294678,2048,0.00195,3.08204,1,mup
90,7.3920793533325195,2048,0.00195,3.08204,1,mup
100,7.557929992675781,2048,0.00195,3.08204,1,mup
110,7.673114061355591,2048,0.00195,3.08204,1,mup
120,7.522209405899048,2048,0.00195,3.08204,1,mup
130,7.503652095794678,2048,0.00195,3.08204,1,mup
140,7.970847845077515,2048,0.00195,3.08204,1,mup
150,7.423918962478638,2048,0.00195,3.08204,1,mup
160,7.497530937194824,2048,0.00195,3.08204,1,mup
170,7.331821918487549,2048,0.00195,3.08204,1,mup
180,7.470211029052734,2048,0.00195,3.08204,1,mup
190,7.416730642318726,2048,0.00195,3.08204,1,mup
200,7.086965560913086,2048,0.00195,3.08204,1,mup
210,7.3839111328125,2048,0.00195,3.08204,1,mup
220,7.167549133300781,2048,0.00195,3.08204,1,mup
230,7.318324327468872,2048,0.00195,3.08204,1,mup
240,7.1508708000183105,2048,0.00195,3.08204,1,mup
250,7.361394882202148,2048,0.00195,3.08204,1,mup
260,6.997748851776123,2048,0.00195,3.08204,1,mup
270,7.659407615661621,2048,0.00195,3.08204,1,mup
280,7.099289417266846,2048,0.00195,3.08204,1,mup
290,6.810256004333496,2048,0.00195,3.08204,1,mup
300,7.0025153160095215,2048,0.00195,3.08204,1,mup
310,7.14942741394043,2048,0.00195,3.08204,1,mup
320,7.115828990936279,2048,0.00195,3.08204,1,mup
330,6.936583757400513,2048,0.00195,3.08204,1,mup
340,6.883486747741699,2048,0.00195,3.08204,1,mup
350,6.987098693847656,2048,0.00195,3.08204,1,mup
360,6.954272747039795,2048,0.00195,3.08204,1,mup
370,7.041720628738403,2048,0.00195,3.08204,1,mup
380,6.737673997879028,2048,0.00195,3.08204,1,mup
390,7.2307562828063965,2048,0.00195,3.08204,1,mup
400,6.898404121398926,2048,0.00195,3.08204,1,mup
410,6.572749614715576,2048,0.00195,3.08204,1,mup
420,6.744600534439087,2048,0.00195,3.08204,1,mup
430,6.724547624588013,2048,0.00195,3.08204,1,mup
440,7.134377717971802,2048,0.00195,3.08204,1,mup
450,6.833802938461304,2048,0.00195,3.08204,1,mup
460,6.809665203094482,2048,0.00195,3.08204,1,mup
470,6.4204230308532715,2048,0.00195,3.08204,1,mup
480,6.432519435882568,2048,0.00195,3.08204,1,mup
490,6.885032415390015,2048,0.00195,3.08204,1,mup
500,6.803333759307861,2048,0.00195,3.08204,1,mup
510,6.831724405288696,2048,0.00195,3.08204,1,mup
520,6.631290435791016,2048,0.00195,3.08204,1,mup
530,6.540289878845215,2048,0.00195,3.08204,1,mup
540,6.641120195388794,2048,0.00195,3.08204,1,mup
550,6.5728819370269775,2048,0.00195,3.08204,1,mup
560,6.4192821979522705,2048,0.00195,3.08204,1,mup
570,6.522098779678345,2048,0.00195,3.08204,1,mup
580,6.690000057220459,2048,0.00195,3.08204,1,mup
590,6.338275194168091,2048,0.00195,3.08204,1,mup
600,6.517181396484375,2048,0.00195,3.08204,1,mup
610,6.5325329303741455,2048,0.00195,3.08204,1,mup
