step,loss,width,lr,wd,seed,param_type
0,4.465734958648682,768,0.00098,16.99972,1,mup
10,4.81474757194519,768,0.00098,16.99972,1,mup
20,5.47150182723999,768,0.00098,16.99972,1,mup
30,6.0771331787109375,768,0.00098,16.99972,1,mup
40,6.239473342895508,768,0.00098,16.99972,1,mup
50,6.23783540725708,768,0.00098,16.99972,1,mup
60,6.161991119384766,768,0.00098,16.99972,1,mup
70,6.052017688751221,768,0.00098,16.99972,1,mup
80,5.999984979629517,768,0.00098,16.99972,1,mup
90,6.021646499633789,768,0.00098,16.99972,1,mup
100,5.871389865875244,768,0.00098,16.99972,1,mup
110,5.926584720611572,768,0.00098,16.99972,1,mup
120,5.758388042449951,768,0.00098,16.99972,1,mup
130,5.703822612762451,768,0.00098,16.99972,1,mup
140,5.679013967514038,768,0.00098,16.99972,1,mup
150,5.630699157714844,768,0.00098,16.99972,1,mup
160,5.591501712799072,768,0.00098,16.99972,1,mup
170,5.575489640235901,768,0.00098,16.99972,1,mup
180,5.554314136505127,768,0.00098,16.99972,1,mup
190,5.586958050727844,768,0.00098,16.99972,1,mup
200,5.617516279220581,768,0.00098,16.99972,1,mup
210,5.54259467124939,768,0.00098,16.99972,1,mup
220,5.516469597816467,768,0.00098,16.99972,1,mup
230,5.500551223754883,768,0.00098,16.99972,1,mup
240,5.485390305519104,768,0.00098,16.99972,1,mup
250,5.4714789390563965,768,0.00098,16.99972,1,mup
260,5.465281248092651,768,0.00098,16.99972,1,mup
270,5.465147495269775,768,0.00098,16.99972,1,mup
280,5.51341438293457,768,0.00098,16.99972,1,mup
290,5.509877800941467,768,0.00098,16.99972,1,mup
300,5.458933353424072,768,0.00098,16.99972,1,mup
310,5.438589692115784,768,0.00098,16.99972,1,mup
320,5.431208252906799,768,0.00098,16.99972,1,mup
330,5.419536352157593,768,0.00098,16.99972,1,mup
340,5.410395383834839,768,0.00098,16.99972,1,mup
350,5.4114614725112915,768,0.00098,16.99972,1,mup
360,5.517414808273315,768,0.00098,16.99972,1,mup
370,5.437114834785461,768,0.00098,16.99972,1,mup
380,5.425298452377319,768,0.00098,16.99972,1,mup
390,5.401320219039917,768,0.00098,16.99972,1,mup
400,5.386075973510742,768,0.00098,16.99972,1,mup
410,5.38066291809082,768,0.00098,16.99972,1,mup
420,5.368721008300781,768,0.00098,16.99972,1,mup
430,5.365949392318726,768,0.00098,16.99972,1,mup
440,5.3834617137908936,768,0.00098,16.99972,1,mup
450,5.439832806587219,768,0.00098,16.99972,1,mup
460,5.378068685531616,768,0.00098,16.99972,1,mup
470,5.358304738998413,768,0.00098,16.99972,1,mup
480,5.343101620674133,768,0.00098,16.99972,1,mup
490,5.330757737159729,768,0.00098,16.99972,1,mup
500,5.324623703956604,768,0.00098,16.99972,1,mup
510,5.316173315048218,768,0.00098,16.99972,1,mup
520,5.3428709506988525,768,0.00098,16.99972,1,mup
530,5.4085575342178345,768,0.00098,16.99972,1,mup
540,5.362695693969727,768,0.00098,16.99972,1,mup
550,5.317506551742554,768,0.00098,16.99972,1,mup
560,5.30920672416687,768,0.00098,16.99972,1,mup
570,5.293349504470825,768,0.00098,16.99972,1,mup
580,5.281225919723511,768,0.00098,16.99972,1,mup
590,5.275239586830139,768,0.00098,16.99972,1,mup
600,5.267855644226074,768,0.00098,16.99972,1,mup
610,5.319093704223633,768,0.00098,16.99972,1,mup
620,5.3998188972473145,768,0.00098,16.99972,1,mup
630,5.293367385864258,768,0.00098,16.99972,1,mup
640,5.263810873031616,768,0.00098,16.99972,1,mup
650,5.255141258239746,768,0.00098,16.99972,1,mup
660,5.24181854724884,768,0.00098,16.99972,1,mup
670,5.229334473609924,768,0.00098,16.99972,1,mup
680,5.223516583442688,768,0.00098,16.99972,1,mup
690,5.220312595367432,768,0.00098,16.99972,1,mup
700,5.304417371749878,768,0.00098,16.99972,1,mup
710,5.340537786483765,768,0.00098,16.99972,1,mup
720,5.22860312461853,768,0.00098,16.99972,1,mup
730,16.445302963256836,768,0.00098,16.99972,1,mup
740,5.687330961227417,768,0.00098,16.99972,1,mup
750,5.867702007293701,768,0.00098,16.99972,1,mup
760,5.905723214149475,768,0.00098,16.99972,1,mup
770,5.887373685836792,768,0.00098,16.99972,1,mup
780,5.815216541290283,768,0.00098,16.99972,1,mup
790,5.719939827919006,768,0.00098,16.99972,1,mup
800,5.673681020736694,768,0.00098,16.99972,1,mup
810,5.6365721225738525,768,0.00098,16.99972,1,mup
820,5.5859949588775635,768,0.00098,16.99972,1,mup
830,5.513239145278931,768,0.00098,16.99972,1,mup
840,5.4234795570373535,768,0.00098,16.99972,1,mup
850,5.357510089874268,768,0.00098,16.99972,1,mup
860,5.330973386764526,768,0.00098,16.99972,1,mup
870,5.282918930053711,768,0.00098,16.99972,1,mup
880,5.246723771095276,768,0.00098,16.99972,1,mup
890,5.240236043930054,768,0.00098,16.99972,1,mup
900,5.349792122840881,768,0.00098,16.99972,1,mup
910,5.2123918533325195,768,0.00098,16.99972,1,mup
920,5.194373846054077,768,0.00098,16.99972,1,mup
930,16.49267578125,768,0.00098,16.99972,1,mup
940,8.21899938583374,768,0.00098,16.99972,1,mup
950,8.044177293777466,768,0.00098,16.99972,1,mup
960,7.179488897323608,768,0.00098,16.99972,1,mup
970,6.924457311630249,768,0.00098,16.99972,1,mup
980,6.856864929199219,768,0.00098,16.99972,1,mup
990,6.62996506690979,768,0.00098,16.99972,1,mup
1000,6.386411905288696,768,0.00098,16.99972,1,mup
1010,6.264756202697754,768,0.00098,16.99972,1,mup
1020,6.041221618652344,768,0.00098,16.99972,1,mup
1030,5.846388101577759,768,0.00098,16.99972,1,mup
1040,5.760292053222656,768,0.00098,16.99972,1,mup
1050,5.610177755355835,768,0.00098,16.99972,1,mup
1060,5.49165415763855,768,0.00098,16.99972,1,mup
1070,5.4734498262405396,768,0.00098,16.99972,1,mup
1080,5.485846281051636,768,0.00098,16.99972,1,mup
1090,5.331014156341553,768,0.00098,16.99972,1,mup
1100,5.273906707763672,768,0.00098,16.99972,1,mup
1110,5.208201885223389,768,0.00098,16.99972,1,mup
1120,5.156883716583252,768,0.00098,16.99972,1,mup
1130,5.13612699508667,768,0.00098,16.99972,1,mup
1140,5.097608327865601,768,0.00098,16.99972,1,mup
1150,5.090562343597412,768,0.00098,16.99972,1,mup
1160,5.119288444519043,768,0.00098,16.99972,1,mup
1170,5.084786653518677,768,0.00098,16.99972,1,mup
1180,5.030513405799866,768,0.00098,16.99972,1,mup
1190,5.0177085399627686,768,0.00098,16.99972,1,mup
1200,4.992884874343872,768,0.00098,16.99972,1,mup
1210,4.975299954414368,768,0.00098,16.99972,1,mup
1220,4.970388650894165,768,0.00098,16.99972,1,mup
1230,5.0098124742507935,768,0.00098,16.99972,1,mup
1240,4.993857979774475,768,0.00098,16.99972,1,mup
1250,4.9694459438323975,768,0.00098,16.99972,1,mup
1260,4.9388487339019775,768,0.00098,16.99972,1,mup
1270,4.922632813453674,768,0.00098,16.99972,1,mup
1280,4.917913913726807,768,0.00098,16.99972,1,mup
1290,4.909736394882202,768,0.00098,16.99972,1,mup
1300,4.952806234359741,768,0.00098,16.99972,1,mup
1310,5.0127192735672,768,0.00098,16.99972,1,mup
1320,4.920458436012268,768,0.00098,16.99972,1,mup
1330,4.894208908081055,768,0.00098,16.99972,1,mup
1340,4.888838410377502,768,0.00098,16.99972,1,mup
