step,loss,width,lr,wd,seed,param_type
0,4.948104500770569,1024,0.00049,24.74917,2,mup
10,5.495249032974243,1024,0.00049,24.74917,2,mup
20,6.463208198547363,1024,0.00049,24.74917,2,mup
30,7.401782512664795,1024,0.00049,24.74917,2,mup
40,7.764416456222534,1024,0.00049,24.74917,2,mup
50,7.84041166305542,1024,0.00049,24.74917,2,mup
60,7.873102426528931,1024,0.00049,24.74917,2,mup
70,7.840219974517822,1024,0.00049,24.74917,2,mup
80,7.816002130508423,1024,0.00049,24.74917,2,mup
90,7.832189083099365,1024,0.00049,24.74917,2,mup
100,7.739506244659424,1024,0.00049,24.74917,2,mup
110,7.729254484176636,1024,0.00049,24.74917,2,mup
120,7.660496234893799,1024,0.00049,24.74917,2,mup
130,7.622986793518066,1024,0.00049,24.74917,2,mup
140,7.607962131500244,1024,0.00049,24.74917,2,mup
150,7.581846714019775,1024,0.00049,24.74917,2,mup
160,7.5628345012664795,1024,0.00049,24.74917,2,mup
170,7.556068181991577,1024,0.00049,24.74917,2,mup
180,7.547916412353516,1024,0.00049,24.74917,2,mup
190,7.539516448974609,1024,0.00049,24.74917,2,mup
200,7.533318042755127,1024,0.00049,24.74917,2,mup
210,7.5242815017700195,1024,0.00049,24.74917,2,mup
220,7.515645503997803,1024,0.00049,24.74917,2,mup
230,7.513765811920166,1024,0.00049,24.74917,2,mup
240,7.514183521270752,1024,0.00049,24.74917,2,mup
250,7.512923955917358,1024,0.00049,24.74917,2,mup
260,7.511788845062256,1024,0.00049,24.74917,2,mup
270,7.509384870529175,1024,0.00049,24.74917,2,mup
280,7.5050368309021,1024,0.00049,24.74917,2,mup
290,7.503019094467163,1024,0.00049,24.74917,2,mup
300,7.50134539604187,1024,0.00049,24.74917,2,mup
310,7.502094984054565,1024,0.00049,24.74917,2,mup
320,7.502404689788818,1024,0.00049,24.74917,2,mup
330,7.503160715103149,1024,0.00049,24.74917,2,mup
340,7.498276233673096,1024,0.00049,24.74917,2,mup
350,7.495368719100952,1024,0.00049,24.74917,2,mup
360,7.49280309677124,1024,0.00049,24.74917,2,mup
370,7.492743015289307,1024,0.00049,24.74917,2,mup
380,7.492300271987915,1024,0.00049,24.74917,2,mup
390,7.495964527130127,1024,0.00049,24.74917,2,mup
400,7.494718551635742,1024,0.00049,24.74917,2,mup
410,7.49058723449707,1024,0.00049,24.74917,2,mup
420,7.484969615936279,1024,0.00049,24.74917,2,mup
430,7.481713771820068,1024,0.00049,24.74917,2,mup
440,7.481165170669556,1024,0.00049,24.74917,2,mup
450,7.485036849975586,1024,0.00049,24.74917,2,mup
460,7.493784427642822,1024,0.00049,24.74917,2,mup
470,7.492467641830444,1024,0.00049,24.74917,2,mup
480,7.479555130004883,1024,0.00049,24.74917,2,mup
490,7.4731764793396,1024,0.00049,24.74917,2,mup
500,7.470999240875244,1024,0.00049,24.74917,2,mup
510,7.469221115112305,1024,0.00049,24.74917,2,mup
520,7.47857666015625,1024,0.00049,24.74917,2,mup
530,7.491610050201416,1024,0.00049,24.74917,2,mup
540,7.497112512588501,1024,0.00049,24.74917,2,mup
550,7.472006320953369,1024,0.00049,24.74917,2,mup
560,7.467249155044556,1024,0.00049,24.74917,2,mup
570,7.462423324584961,1024,0.00049,24.74917,2,mup
580,7.458668231964111,1024,0.00049,24.74917,2,mup
590,7.457857131958008,1024,0.00049,24.74917,2,mup
600,7.470544338226318,1024,0.00049,24.74917,2,mup
610,7.510289669036865,1024,0.00049,24.74917,2,mup
620,7.499920606613159,1024,0.00049,24.74917,2,mup
630,7.464846611022949,1024,0.00049,24.74917,2,mup
640,7.45710825920105,1024,0.00049,24.74917,2,mup
650,7.454555511474609,1024,0.00049,24.74917,2,mup
660,7.450123071670532,1024,0.00049,24.74917,2,mup
670,7.447458744049072,1024,0.00049,24.74917,2,mup
680,7.4487669467926025,1024,0.00049,24.74917,2,mup
690,7.480879068374634,1024,0.00049,24.74917,2,mup
700,7.494528293609619,1024,0.00049,24.74917,2,mup
710,7.471266746520996,1024,0.00049,24.74917,2,mup
720,7.452322483062744,1024,0.00049,24.74917,2,mup
730,7.445386648178101,1024,0.00049,24.74917,2,mup
