step,loss,width,lr,wd,seed,param_type
0,10.27892017364502,512,0.00391,6.29937,0,mup
10,8.16624927520752,512,0.00391,6.29937,0,mup
20,7.949918746948242,512,0.00391,6.29937,0,mup
30,8.166333675384521,512,0.00391,6.29937,0,mup
40,7.8226776123046875,512,0.00391,6.29937,0,mup
50,7.9806318283081055,512,0.00391,6.29937,0,mup
60,7.732004642486572,512,0.00391,6.29937,0,mup
70,7.592039108276367,512,0.00391,6.29937,0,mup
80,7.9759297370910645,512,0.00391,6.29937,0,mup
90,8.016888856887817,512,0.00391,6.29937,0,mup
100,7.7666473388671875,512,0.00391,6.29937,0,mup
110,7.72694206237793,512,0.00391,6.29937,0,mup
120,7.808736562728882,512,0.00391,6.29937,0,mup
130,7.801717758178711,512,0.00391,6.29937,0,mup
140,7.8572258949279785,512,0.00391,6.29937,0,mup
150,7.559267520904541,512,0.00391,6.29937,0,mup
160,7.658941268920898,512,0.00391,6.29937,0,mup
170,7.634168386459351,512,0.00391,6.29937,0,mup
180,7.494957447052002,512,0.00391,6.29937,0,mup
190,7.6849493980407715,512,0.00391,6.29937,0,mup
200,7.572977542877197,512,0.00391,6.29937,0,mup
210,7.576782703399658,512,0.00391,6.29937,0,mup
220,7.828969717025757,512,0.00391,6.29937,0,mup
230,7.632761478424072,512,0.00391,6.29937,0,mup
240,7.909375905990601,512,0.00391,6.29937,0,mup
250,7.601685047149658,512,0.00391,6.29937,0,mup
260,7.620270252227783,512,0.00391,6.29937,0,mup
270,7.618484973907471,512,0.00391,6.29937,0,mup
280,7.779907464981079,512,0.00391,6.29937,0,mup
290,7.445386648178101,512,0.00391,6.29937,0,mup
300,7.601031303405762,512,0.00391,6.29937,0,mup
310,7.802022457122803,512,0.00391,6.29937,0,mup
320,7.537485837936401,512,0.00391,6.29937,0,mup
330,7.6015706062316895,512,0.00391,6.29937,0,mup
340,7.888534784317017,512,0.00391,6.29937,0,mup
350,7.312326908111572,512,0.00391,6.29937,0,mup
360,7.29096794128418,512,0.00391,6.29937,0,mup
370,7.809473991394043,512,0.00391,6.29937,0,mup
380,7.487040281295776,512,0.00391,6.29937,0,mup
390,7.457643985748291,512,0.00391,6.29937,0,mup
400,7.414266586303711,512,0.00391,6.29937,0,mup
