step,loss,width,lr,wd,seed,param_type
0,10.855592489242554,2048,0.00049,12.26526,1,mup
10,10.850818157196045,2048,0.00049,12.26526,1,mup
20,10.855875015258789,2048,0.00049,12.26526,1,mup
30,10.84980845451355,2048,0.00049,12.26526,1,mup
40,10.75678825378418,2048,0.00049,12.26526,1,mup
50,10.732465982437134,2048,0.00049,12.26526,1,mup
60,10.742396116256714,2048,0.00049,12.26526,1,mup
70,10.732574462890625,2048,0.00049,12.26526,1,mup
80,10.386141538619995,2048,0.00049,12.26526,1,mup
90,10.370982885360718,2048,0.00049,12.26526,1,mup
100,10.377353429794312,2048,0.00049,12.26526,1,mup
110,10.429128408432007,2048,0.00049,12.26526,1,mup
120,9.936349987983704,2048,0.00049,12.26526,1,mup
130,9.931910634040833,2048,0.00049,12.26526,1,mup
140,10.0380277633667,2048,0.00049,12.26526,1,mup
150,9.925260543823242,2048,0.00049,12.26526,1,mup
160,9.726954698562622,2048,0.00049,12.26526,1,mup
170,9.697943925857544,2048,0.00049,12.26526,1,mup
180,9.691314101219177,2048,0.00049,12.26526,1,mup
190,9.738359451293945,2048,0.00049,12.26526,1,mup
200,9.478463530540466,2048,0.00049,12.26526,1,mup
210,9.585461616516113,2048,0.00049,12.26526,1,mup
220,9.537298083305359,2048,0.00049,12.26526,1,mup
230,9.544817209243774,2048,0.00049,12.26526,1,mup
240,9.407774209976196,2048,0.00049,12.26526,1,mup
250,9.432377219200134,2048,0.00049,12.26526,1,mup
260,9.394540786743164,2048,0.00049,12.26526,1,mup
270,9.53101933002472,2048,0.00049,12.26526,1,mup
280,9.292089343070984,2048,0.00049,12.26526,1,mup
290,9.244990348815918,2048,0.00049,12.26526,1,mup
300,9.276256561279297,2048,0.00049,12.26526,1,mup
310,9.304280281066895,2048,0.00049,12.26526,1,mup
320,9.1559898853302,2048,0.00049,12.26526,1,mup
330,9.115843176841736,2048,0.00049,12.26526,1,mup
340,9.154057502746582,2048,0.00049,12.26526,1,mup
350,9.132655262947083,2048,0.00049,12.26526,1,mup
360,9.034854173660278,2048,0.00049,12.26526,1,mup
370,9.076763391494751,2048,0.00049,12.26526,1,mup
380,9.020456671714783,2048,0.00049,12.26526,1,mup
390,9.148672223091125,2048,0.00049,12.26526,1,mup
400,8.934744000434875,2048,0.00049,12.26526,1,mup
410,8.848403096199036,2048,0.00049,12.26526,1,mup
420,8.921608924865723,2048,0.00049,12.26526,1,mup
430,8.93064022064209,2048,0.00049,12.26526,1,mup
440,8.976912498474121,2048,0.00049,12.26526,1,mup
450,8.883779644966125,2048,0.00049,12.26526,1,mup
460,8.86544644832611,2048,0.00049,12.26526,1,mup
470,8.766860961914062,2048,0.00049,12.26526,1,mup
480,8.70272159576416,2048,0.00049,12.26526,1,mup
490,8.837764859199524,2048,0.00049,12.26526,1,mup
500,8.795129656791687,2048,0.00049,12.26526,1,mup
510,8.864837884902954,2048,0.00049,12.26526,1,mup
520,8.675333857536316,2048,0.00049,12.26526,1,mup
530,8.67144227027893,2048,0.00049,12.26526,1,mup
540,8.665212988853455,2048,0.00049,12.26526,1,mup
550,8.718137741088867,2048,0.00049,12.26526,1,mup
560,8.553754687309265,2048,0.00049,12.26526,1,mup
570,8.608970642089844,2048,0.00049,12.26526,1,mup
580,8.680793642997742,2048,0.00049,12.26526,1,mup
590,8.54796588420868,2048,0.00049,12.26526,1,mup
600,8.519219756126404,2048,0.00049,12.26526,1,mup
610,8.544376492500305,2048,0.00049,12.26526,1,mup
620,8.639751672744751,2048,0.00049,12.26526,1,mup
630,8.593069314956665,2048,0.00049,12.26526,1,mup
640,8.487585186958313,2048,0.00049,12.26526,1,mup
650,8.465394973754883,2048,0.00049,12.26526,1,mup
660,8.634828925132751,2048,0.00049,12.26526,1,mup
670,8.459135890007019,2048,0.00049,12.26526,1,mup
680,8.536623120307922,2048,0.00049,12.26526,1,mup
