step,loss,width,lr,wd,seed,param_type
0,5.184088468551636,512,0.00781,3.15372,1,mup
10,0.0004574328486341983,512,0.00781,3.15372,1,mup
20,2.426181163173169e-05,512,0.00781,3.15372,1,mup
30,1.3627576720409706e-06,512,0.00781,3.15372,1,mup
40,5.494802906014229e-07,512,0.00781,3.15372,1,mup
50,5.505280284978653e-07,512,0.00781,3.15372,1,mup
60,1.0017537306339364e-06,512,0.00781,3.15372,1,mup
70,2.9715009759456734e-06,512,0.00781,3.15372,1,mup
80,5.64392257729196e-06,512,0.00781,3.15372,1,mup
90,2.269315973535413e-05,512,0.00781,3.15372,1,mup
100,9.483160829404369e-05,512,0.00781,3.15372,1,mup
110,0.00018449518393026665,512,0.00781,3.15372,1,mup
120,0.0005024478596169502,512,0.00781,3.15372,1,mup
130,0.0007328006322495639,512,0.00781,3.15372,1,mup
140,0.000788230769103393,512,0.00781,3.15372,1,mup
150,0.001007383834803477,512,0.00781,3.15372,1,mup
160,0.0016261828131973743,512,0.00781,3.15372,1,mup
170,0.001982363755814731,512,0.00781,3.15372,1,mup
180,0.0017055515781976283,512,0.00781,3.15372,1,mup
190,0.0009932976099662483,512,0.00781,3.15372,1,mup
200,0.0007538818172179163,512,0.00781,3.15372,1,mup
210,0.00047408729733433574,512,0.00781,3.15372,1,mup
220,0.0003554696813807823,512,0.00781,3.15372,1,mup
230,0.00033129243092844263,512,0.00781,3.15372,1,mup
240,0.00032916179043240845,512,0.00781,3.15372,1,mup
250,0.0003737047081813216,512,0.00781,3.15372,1,mup
260,0.00040781652205623686,512,0.00781,3.15372,1,mup
270,0.00047348868974950165,512,0.00781,3.15372,1,mup
280,0.0004890076525043696,512,0.00781,3.15372,1,mup
290,0.00047238258412107825,512,0.00781,3.15372,1,mup
300,0.0004072099691256881,512,0.00781,3.15372,1,mup
310,0.0003299766467534937,512,0.00781,3.15372,1,mup
320,0.0002983580779982731,512,0.00781,3.15372,1,mup
330,0.0002508449324523099,512,0.00781,3.15372,1,mup
340,0.0002253451311844401,512,0.00781,3.15372,1,mup
350,0.00021839900000486523,512,0.00781,3.15372,1,mup
360,0.0002118385018547997,512,0.00781,3.15372,1,mup
370,0.00020987414609408006,512,0.00781,3.15372,1,mup
380,0.00020880787633359432,512,0.00781,3.15372,1,mup
390,0.00020270314416848123,512,0.00781,3.15372,1,mup
400,0.00019136421906296164,512,0.00781,3.15372,1,mup
410,0.00018381932750344276,512,0.00781,3.15372,1,mup
420,0.0001707913506834302,512,0.00781,3.15372,1,mup
430,0.00027624271024251357,512,0.00781,3.15372,1,mup
440,0.0005423177790362388,512,0.00781,3.15372,1,mup
450,0.0002933470095740631,512,0.00781,3.15372,1,mup
460,0.00013227311137598008,512,0.00781,3.15372,1,mup
470,5.1349197747185826e-05,512,0.00781,3.15372,1,mup
480,2.1146030121599324e-05,512,0.00781,3.15372,1,mup
490,2.107897489622701e-05,512,0.00781,3.15372,1,mup
500,2.474062239343766e-05,512,0.00781,3.15372,1,mup
510,4.3801378524221946e-05,512,0.00781,3.15372,1,mup
520,8.887501098797657e-05,512,0.00781,3.15372,1,mup
530,0.00012305121708777733,512,0.00781,3.15372,1,mup
540,0.0002022645785473287,512,0.00781,3.15372,1,mup
550,0.00023579727712785825,512,0.00781,3.15372,1,mup
