step,loss,width,lr,wd,seed,param_type
0,10.855579376220703,2048,0.01563,0.38452,2,mup
10,10.853719711303711,2048,0.01563,0.38452,2,mup
20,10.86023211479187,2048,0.01563,0.38452,2,mup
30,10.85382342338562,2048,0.01563,0.38452,2,mup
40,10.417177677154541,2048,0.01563,0.38452,2,mup
50,10.413395166397095,2048,0.01563,0.38452,2,mup
60,10.398733615875244,2048,0.01563,0.38452,2,mup
70,10.383729934692383,2048,0.01563,0.38452,2,mup
80,7.923547625541687,2048,0.01563,0.38452,2,mup
90,8.179239630699158,2048,0.01563,0.38452,2,mup
100,8.037514090538025,2048,0.01563,0.38452,2,mup
110,8.184843063354492,2048,0.01563,0.38452,2,mup
120,11.133029460906982,2048,0.01563,0.38452,2,mup
130,11.237086057662964,2048,0.01563,0.38452,2,mup
140,11.305183172225952,2048,0.01563,0.38452,2,mup
150,11.194602251052856,2048,0.01563,0.38452,2,mup
160,15.047472715377808,2048,0.01563,0.38452,2,mup
170,13.71978759765625,2048,0.01563,0.38452,2,mup
180,13.557636737823486,2048,0.01563,0.38452,2,mup
190,13.161219358444214,2048,0.01563,0.38452,2,mup
200,13.068115711212158,2048,0.01563,0.38452,2,mup
210,13.710190057754517,2048,0.01563,0.38452,2,mup
220,13.05451512336731,2048,0.01563,0.38452,2,mup
230,13.354148864746094,2048,0.01563,0.38452,2,mup
240,11.99933409690857,2048,0.01563,0.38452,2,mup
250,12.065443992614746,2048,0.01563,0.38452,2,mup
260,12.17462420463562,2048,0.01563,0.38452,2,mup
270,11.905068159103394,2048,0.01563,0.38452,2,mup
280,10.894519090652466,2048,0.01563,0.38452,2,mup
290,11.026233434677124,2048,0.01563,0.38452,2,mup
300,10.893253087997437,2048,0.01563,0.38452,2,mup
310,11.13808274269104,2048,0.01563,0.38452,2,mup
320,10.295226573944092,2048,0.01563,0.38452,2,mup
330,10.8004891872406,2048,0.01563,0.38452,2,mup
340,10.30894160270691,2048,0.01563,0.38452,2,mup
350,10.300432443618774,2048,0.01563,0.38452,2,mup
360,9.800036549568176,2048,0.01563,0.38452,2,mup
370,10.305994749069214,2048,0.01563,0.38452,2,mup
380,10.602051019668579,2048,0.01563,0.38452,2,mup
390,10.24243950843811,2048,0.01563,0.38452,2,mup
400,9.852541089057922,2048,0.01563,0.38452,2,mup
410,10.235737562179565,2048,0.01563,0.38452,2,mup
420,10.154731273651123,2048,0.01563,0.38452,2,mup
430,10.248187780380249,2048,0.01563,0.38452,2,mup
440,10.532745122909546,2048,0.01563,0.38452,2,mup
450,10.934317111968994,2048,0.01563,0.38452,2,mup
460,10.588887929916382,2048,0.01563,0.38452,2,mup
470,10.890365839004517,2048,0.01563,0.38452,2,mup
480,10.836206674575806,2048,0.01563,0.38452,2,mup
490,11.127296686172485,2048,0.01563,0.38452,2,mup
500,10.568251609802246,2048,0.01563,0.38452,2,mup
510,10.590740442276001,2048,0.01563,0.38452,2,mup
520,11.023494005203247,2048,0.01563,0.38452,2,mup
530,10.961893796920776,2048,0.01563,0.38452,2,mup
540,10.972288846969604,2048,0.01563,0.38452,2,mup
550,10.667883157730103,2048,0.01563,0.38452,2,mup
560,10.302772521972656,2048,0.01563,0.38452,2,mup
570,10.382423400878906,2048,0.01563,0.38452,2,mup
580,10.309462547302246,2048,0.01563,0.38452,2,mup
590,10.10921835899353,2048,0.01563,0.38452,2,mup
600,9.44802701473236,2048,0.01563,0.38452,2,mup
610,9.657759666442871,2048,0.01563,0.38452,2,mup
620,9.693080186843872,2048,0.01563,0.38452,2,mup
630,9.984211921691895,2048,0.01563,0.38452,2,mup
640,9.453346133232117,2048,0.01563,0.38452,2,mup
650,9.602205157279968,2048,0.01563,0.38452,2,mup
660,9.61671769618988,2048,0.01563,0.38452,2,mup
670,9.323617815971375,2048,0.01563,0.38452,2,mup
680,9.00989830493927,2048,0.01563,0.38452,2,mup
690,9.209956526756287,2048,0.01563,0.38452,2,mup
700,9.25591766834259,2048,0.01563,0.38452,2,mup
710,9.914494752883911,2048,0.01563,0.38452,2,mup
720,9.52638566493988,2048,0.01563,0.38452,2,mup
730,8.976824879646301,2048,0.01563,0.38452,2,mup
740,9.135549664497375,2048,0.01563,0.38452,2,mup
750,9.150186777114868,2048,0.01563,0.38452,2,mup
760,8.6956787109375,2048,0.01563,0.38452,2,mup
770,8.911078572273254,2048,0.01563,0.38452,2,mup
780,8.800817728042603,2048,0.01563,0.38452,2,mup
790,8.848821520805359,2048,0.01563,0.38452,2,mup
800,8.726566433906555,2048,0.01563,0.38452,2,mup
810,8.841974139213562,2048,0.01563,0.38452,2,mup
820,8.345630764961243,2048,0.01563,0.38452,2,mup
830,8.454975485801697,2048,0.01563,0.38452,2,mup
840,8.612943887710571,2048,0.01563,0.38452,2,mup
850,8.444758653640747,2048,0.01563,0.38452,2,mup
860,8.303947448730469,2048,0.01563,0.38452,2,mup
870,8.235554099082947,2048,0.01563,0.38452,2,mup
880,8.865665793418884,2048,0.01563,0.38452,2,mup
890,8.614699244499207,2048,0.01563,0.38452,2,mup
900,8.726469278335571,2048,0.01563,0.38452,2,mup
910,8.84317696094513,2048,0.01563,0.38452,2,mup
920,9.280670285224915,2048,0.01563,0.38452,2,mup
930,8.63340675830841,2048,0.01563,0.38452,2,mup
940,8.7797349691391,2048,0.01563,0.38452,2,mup
950,8.814355731010437,2048,0.01563,0.38452,2,mup
960,8.959436416625977,2048,0.01563,0.38452,2,mup
970,8.64530086517334,2048,0.01563,0.38452,2,mup
980,8.569788336753845,2048,0.01563,0.38452,2,mup
990,8.503597378730774,2048,0.01563,0.38452,2,mup
1000,8.817753195762634,2048,0.01563,0.38452,2,mup
1010,8.554732203483582,2048,0.01563,0.38452,2,mup
1020,8.512935638427734,2048,0.01563,0.38452,2,mup
1030,8.51774513721466,2048,0.01563,0.38452,2,mup
1040,8.296542167663574,2048,0.01563,0.38452,2,mup
1050,8.533933758735657,2048,0.01563,0.38452,2,mup
1060,8.711978197097778,2048,0.01563,0.38452,2,mup
1070,8.65862488746643,2048,0.01563,0.38452,2,mup
1080,8.26147735118866,2048,0.01563,0.38452,2,mup
1090,8.49414050579071,2048,0.01563,0.38452,2,mup
1100,7.891866564750671,2048,0.01563,0.38452,2,mup
1110,8.213545083999634,2048,0.01563,0.38452,2,mup
1120,8.030601739883423,2048,0.01563,0.38452,2,mup
1130,7.999219298362732,2048,0.01563,0.38452,2,mup
1140,7.95937716960907,2048,0.01563,0.38452,2,mup
1150,8.125983476638794,2048,0.01563,0.38452,2,mup
1160,8.143476843833923,2048,0.01563,0.38452,2,mup
1170,8.233036398887634,2048,0.01563,0.38452,2,mup
1180,8.045222163200378,2048,0.01563,0.38452,2,mup
1190,8.410629630088806,2048,0.01563,0.38452,2,mup
1200,8.457462191581726,2048,0.01563,0.38452,2,mup
1210,8.33555817604065,2048,0.01563,0.38452,2,mup
1220,8.196517825126648,2048,0.01563,0.38452,2,mup
1230,8.108386993408203,2048,0.01563,0.38452,2,mup
1240,8.043538331985474,2048,0.01563,0.38452,2,mup
1250,7.979297041893005,2048,0.01563,0.38452,2,mup
1260,7.887527346611023,2048,0.01563,0.38452,2,mup
1270,8.086350560188293,2048,0.01563,0.38452,2,mup
1280,8.203864097595215,2048,0.01563,0.38452,2,mup
1290,8.256956338882446,2048,0.01563,0.38452,2,mup
1300,7.785565257072449,2048,0.01563,0.38452,2,mup
1310,7.765936851501465,2048,0.01563,0.38452,2,mup
1320,8.213514685630798,2048,0.01563,0.38452,2,mup
1330,7.854146957397461,2048,0.01563,0.38452,2,mup
1340,7.816535830497742,2048,0.01563,0.38452,2,mup
1350,8.372034430503845,2048,0.01563,0.38452,2,mup
1360,8.124740719795227,2048,0.01563,0.38452,2,mup
1370,7.712003588676453,2048,0.01563,0.38452,2,mup
1380,8.127423524856567,2048,0.01563,0.38452,2,mup
1390,8.002347946166992,2048,0.01563,0.38452,2,mup
1400,8.448726534843445,2048,0.01563,0.38452,2,mup
1410,7.754605412483215,2048,0.01563,0.38452,2,mup
1420,8.039684295654297,2048,0.01563,0.38452,2,mup
1430,8.200542330741882,2048,0.01563,0.38452,2,mup
1440,8.433131575584412,2048,0.01563,0.38452,2,mup
1450,7.824684381484985,2048,0.01563,0.38452,2,mup
1460,7.855345606803894,2048,0.01563,0.38452,2,mup
1470,7.8081101179122925,2048,0.01563,0.38452,2,mup
1480,7.614309191703796,2048,0.01563,0.38452,2,mup
1490,7.9838210344314575,2048,0.01563,0.38452,2,mup
1500,7.694066762924194,2048,0.01563,0.38452,2,mup
1510,7.5921595096588135,2048,0.01563,0.38452,2,mup
1520,7.798097133636475,2048,0.01563,0.38452,2,mup
1530,7.692894339561462,2048,0.01563,0.38452,2,mup
1540,8.13231647014618,2048,0.01563,0.38452,2,mup
1550,7.547213435173035,2048,0.01563,0.38452,2,mup
1560,7.746441960334778,2048,0.01563,0.38452,2,mup
1570,8.181642889976501,2048,0.01563,0.38452,2,mup
1580,7.871975302696228,2048,0.01563,0.38452,2,mup
1590,7.973493933677673,2048,0.01563,0.38452,2,mup
1600,7.825753688812256,2048,0.01563,0.38452,2,mup
1610,7.975010275840759,2048,0.01563,0.38452,2,mup
1620,7.818374037742615,2048,0.01563,0.38452,2,mup
1630,8.232971429824829,2048,0.01563,0.38452,2,mup
1640,7.821864485740662,2048,0.01563,0.38452,2,mup
1650,7.732820510864258,2048,0.01563,0.38452,2,mup
1660,7.6573485136032104,2048,0.01563,0.38452,2,mup
1670,7.81768262386322,2048,0.01563,0.38452,2,mup
1680,7.923123836517334,2048,0.01563,0.38452,2,mup
1690,7.532193660736084,2048,0.01563,0.38452,2,mup
1700,7.926403284072876,2048,0.01563,0.38452,2,mup
1710,8.130590319633484,2048,0.01563,0.38452,2,mup
1720,7.4826472997665405,2048,0.01563,0.38452,2,mup
1730,7.639957666397095,2048,0.01563,0.38452,2,mup
1740,7.760254144668579,2048,0.01563,0.38452,2,mup
1750,7.9178595542907715,2048,0.01563,0.38452,2,mup
1760,7.52579391002655,2048,0.01563,0.38452,2,mup
1770,7.659211754798889,2048,0.01563,0.38452,2,mup
1780,7.628926634788513,2048,0.01563,0.38452,2,mup
1790,7.7669864892959595,2048,0.01563,0.38452,2,mup
1800,8.12080204486847,2048,0.01563,0.38452,2,mup
1810,7.584021687507629,2048,0.01563,0.38452,2,mup
1820,7.404335141181946,2048,0.01563,0.38452,2,mup
1830,7.884197235107422,2048,0.01563,0.38452,2,mup
1840,7.609089016914368,2048,0.01563,0.38452,2,mup
1850,7.555694580078125,2048,0.01563,0.38452,2,mup
1860,7.571148872375488,2048,0.01563,0.38452,2,mup
1870,8.041519522666931,2048,0.01563,0.38452,2,mup
1880,7.96491265296936,2048,0.01563,0.38452,2,mup
1890,7.590814232826233,2048,0.01563,0.38452,2,mup
1900,7.694405913352966,2048,0.01563,0.38452,2,mup
1910,7.42311954498291,2048,0.01563,0.38452,2,mup
1920,7.390629053115845,2048,0.01563,0.38452,2,mup
1930,7.647201418876648,2048,0.01563,0.38452,2,mup
1940,7.463817000389099,2048,0.01563,0.38452,2,mup
1950,7.630113363265991,2048,0.01563,0.38452,2,mup
