step,loss,width,lr,wd,seed,param_type
0,10.92444896697998,512,0.00024,102.62726,0,mup
10,10.920186042785645,512,0.00024,102.62726,0,mup
20,10.917003154754639,512,0.00024,102.62726,0,mup
30,10.930603742599487,512,0.00024,102.62726,0,mup
40,11.106847524642944,512,0.00024,102.62726,0,mup
50,11.116918325424194,512,0.00024,102.62726,0,mup
60,11.115727424621582,512,0.00024,102.62726,0,mup
70,11.117863655090332,512,0.00024,102.62726,0,mup
80,11.423283815383911,512,0.00024,102.62726,0,mup
90,11.457092761993408,512,0.00024,102.62726,0,mup
100,11.447876691818237,512,0.00024,102.62726,0,mup
110,11.445263624191284,512,0.00024,102.62726,0,mup
120,12.245110273361206,512,0.00024,102.62726,0,mup
130,12.195813655853271,512,0.00024,102.62726,0,mup
140,12.240666151046753,512,0.00024,102.62726,0,mup
150,12.216004133224487,512,0.00024,102.62726,0,mup
160,13.996918201446533,512,0.00024,102.62726,0,mup
170,13.973246812820435,512,0.00024,102.62726,0,mup
180,13.989723920822144,512,0.00024,102.62726,0,mup
190,13.987067937850952,512,0.00024,102.62726,0,mup
200,17.920197248458862,512,0.00024,102.62726,0,mup
210,18.06275248527527,512,0.00024,102.62726,0,mup
220,18.023672103881836,512,0.00024,102.62726,0,mup
230,18.023098707199097,512,0.00024,102.62726,0,mup
240,25.61103582382202,512,0.00024,102.62726,0,mup
250,25.70301055908203,512,0.00024,102.62726,0,mup
260,25.57657480239868,512,0.00024,102.62726,0,mup
270,25.57393789291382,512,0.00024,102.62726,0,mup
280,38.16932439804077,512,0.00024,102.62726,0,mup
290,38.02389621734619,512,0.00024,102.62726,0,mup
300,38.17161321640015,512,0.00024,102.62726,0,mup
310,38.047916889190674,512,0.00024,102.62726,0,mup
320,57.99713134765625,512,0.00024,102.62726,0,mup
330,58.22291851043701,512,0.00024,102.62726,0,mup
340,57.84670829772949,512,0.00024,102.62726,0,mup
350,57.69160270690918,512,0.00024,102.62726,0,mup
360,88.16208839416504,512,0.00024,102.62726,0,mup
370,88.11049461364746,512,0.00024,102.62726,0,mup
380,88.23086738586426,512,0.00024,102.62726,0,mup
390,88.02477836608887,512,0.00024,102.62726,0,mup
400,135.05473136901855,512,0.00024,102.62726,0,mup
410,135.18701553344727,512,0.00024,102.62726,0,mup
420,134.0503978729248,512,0.00024,102.62726,0,mup
430,135.0598907470703,512,0.00024,102.62726,0,mup
440,205.67426681518555,512,0.00024,102.62726,0,mup
450,205.13402938842773,512,0.00024,102.62726,0,mup
460,205.7124900817871,512,0.00024,102.62726,0,mup
470,205.27015686035156,512,0.00024,102.62726,0,mup
480,313.2661437988281,512,0.00024,102.62726,0,mup
490,313.67834091186523,512,0.00024,102.62726,0,mup
500,313.61738204956055,512,0.00024,102.62726,0,mup
510,312.7046775817871,512,0.00024,102.62726,0,mup
520,479.5467758178711,512,0.00024,102.62726,0,mup
530,477.32357025146484,512,0.00024,102.62726,0,mup
540,480.62549591064453,512,0.00024,102.62726,0,mup
550,479.01039123535156,512,0.00024,102.62726,0,mup
560,731.6329193115234,512,0.00024,102.62726,0,mup
570,731.2922668457031,512,0.00024,102.62726,0,mup
580,730.1726531982422,512,0.00024,102.62726,0,mup
590,734.0169525146484,512,0.00024,102.62726,0,mup
600,1121.8658447265625,512,0.00024,102.62726,0,mup
610,1116.7742919921875,512,0.00024,102.62726,0,mup
620,1119.607925415039,512,0.00024,102.62726,0,mup
630,1119.4393157958984,512,0.00024,102.62726,0,mup
640,1706.8775939941406,512,0.00024,102.62726,0,mup
650,1710.3245544433594,512,0.00024,102.62726,0,mup
660,1705.4429626464844,512,0.00024,102.62726,0,mup
670,1709.1415405273438,512,0.00024,102.62726,0,mup
680,2606.405029296875,512,0.00024,102.62726,0,mup
690,2608.9083862304688,512,0.00024,102.62726,0,mup
700,2602.833251953125,512,0.00024,102.62726,0,mup
710,2597.9220581054688,512,0.00024,102.62726,0,mup
720,3964.913330078125,512,0.00024,102.62726,0,mup
730,3963.0130004882812,512,0.00024,102.62726,0,mup
740,3984.296875,512,0.00024,102.62726,0,mup
750,3988.038330078125,512,0.00024,102.62726,0,mup
760,6068.6602783203125,512,0.00024,102.62726,0,mup
770,6079.23583984375,512,0.00024,102.62726,0,mup
780,6064.1546630859375,512,0.00024,102.62726,0,mup
790,6068.9886474609375,512,0.00024,102.62726,0,mup
800,9299.651489257812,512,0.00024,102.62726,0,mup
810,9316.7626953125,512,0.00024,102.62726,0,mup
820,9312.157592773438,512,0.00024,102.62726,0,mup
830,9335.987548828125,512,0.00024,102.62726,0,mup
840,14228.4814453125,512,0.00024,102.62726,0,mup
850,14182.80029296875,512,0.00024,102.62726,0,mup
860,14213.109130859375,512,0.00024,102.62726,0,mup
870,14233.919677734375,512,0.00024,102.62726,0,mup
880,21704.5068359375,512,0.00024,102.62726,0,mup
890,21705.89111328125,512,0.00024,102.62726,0,mup
900,21771.73583984375,512,0.00024,102.62726,0,mup
910,21641.18896484375,512,0.00024,102.62726,0,mup
920,33117.48046875,512,0.00024,102.62726,0,mup
930,33080.19287109375,512,0.00024,102.62726,0,mup
940,33171.796875,512,0.00024,102.62726,0,mup
950,33245.29296875,512,0.00024,102.62726,0,mup
960,50712.2021484375,512,0.00024,102.62726,0,mup
970,50704.2919921875,512,0.00024,102.62726,0,mup
980,50561.845703125,512,0.00024,102.62726,0,mup
990,50837.7001953125,512,0.00024,102.62726,0,mup
1000,77237.8759765625,512,0.00024,102.62726,0,mup
1010,77410.1025390625,512,0.00024,102.62726,0,mup
1020,77566.8359375,512,0.00024,102.62726,0,mup
1030,76984.9609375,512,0.00024,102.62726,0,mup
1040,118395.654296875,512,0.00024,102.62726,0,mup
1050,118402.12890625,512,0.00024,102.62726,0,mup
1060,118165.6640625,512,0.00024,102.62726,0,mup
1070,118310.3515625,512,0.00024,102.62726,0,mup
1080,180772.20703125,512,0.00024,102.62726,0,mup
1090,180181.93359375,512,0.00024,102.62726,0,mup
1100,180144.921875,512,0.00024,102.62726,0,mup
1110,181016.0546875,512,0.00024,102.62726,0,mup
1120,275685.6640625,512,0.00024,102.62726,0,mup
1130,275056.54296875,512,0.00024,102.62726,0,mup
1140,275338.84765625,512,0.00024,102.62726,0,mup
1150,275397.16796875,512,0.00024,102.62726,0,mup
