step,loss,width,lr,wd,seed,param_type
0,10.26641035079956,1024,0.00391,3.10156,0,mup
10,7.963579416275024,1024,0.00391,3.10156,0,mup
20,7.936506271362305,1024,0.00391,3.10156,0,mup
30,10.133018732070923,1024,0.00391,3.10156,0,mup
40,8.19361138343811,1024,0.00391,3.10156,0,mup
50,7.973042964935303,1024,0.00391,3.10156,0,mup
60,9.544824600219727,1024,0.00391,3.10156,0,mup
70,7.822729110717773,1024,0.00391,3.10156,0,mup
80,7.821531057357788,1024,0.00391,3.10156,0,mup
90,8.10578727722168,1024,0.00391,3.10156,0,mup
100,7.868211507797241,1024,0.00391,3.10156,0,mup
110,7.5510406494140625,1024,0.00391,3.10156,0,mup
120,7.7678303718566895,1024,0.00391,3.10156,0,mup
130,7.414010524749756,1024,0.00391,3.10156,0,mup
140,7.6293861865997314,1024,0.00391,3.10156,0,mup
150,7.489274740219116,1024,0.00391,3.10156,0,mup
160,7.57414984703064,1024,0.00391,3.10156,0,mup
170,7.993488550186157,1024,0.00391,3.10156,0,mup
180,7.813140392303467,1024,0.00391,3.10156,0,mup
190,7.678264617919922,1024,0.00391,3.10156,0,mup
200,7.704012393951416,1024,0.00391,3.10156,0,mup
210,7.840923070907593,1024,0.00391,3.10156,0,mup
220,7.591648578643799,1024,0.00391,3.10156,0,mup
230,7.806769609451294,1024,0.00391,3.10156,0,mup
240,7.7217278480529785,1024,0.00391,3.10156,0,mup
250,7.504542589187622,1024,0.00391,3.10156,0,mup
260,7.588075160980225,1024,0.00391,3.10156,0,mup
270,7.63111138343811,1024,0.00391,3.10156,0,mup
280,7.319665431976318,1024,0.00391,3.10156,0,mup
290,7.778780937194824,1024,0.00391,3.10156,0,mup
300,7.421718120574951,1024,0.00391,3.10156,0,mup
310,7.660514831542969,1024,0.00391,3.10156,0,mup
320,7.543022632598877,1024,0.00391,3.10156,0,mup
330,7.452451229095459,1024,0.00391,3.10156,0,mup
340,7.176633596420288,1024,0.00391,3.10156,0,mup
350,7.391774654388428,1024,0.00391,3.10156,0,mup
360,7.4305500984191895,1024,0.00391,3.10156,0,mup
370,7.103186130523682,1024,0.00391,3.10156,0,mup
380,7.0887672901153564,1024,0.00391,3.10156,0,mup
390,7.387613296508789,1024,0.00391,3.10156,0,mup
400,6.896377801895142,1024,0.00391,3.10156,0,mup
410,7.489356279373169,1024,0.00391,3.10156,0,mup
420,7.29676079750061,1024,0.00391,3.10156,0,mup
430,7.063207626342773,1024,0.00391,3.10156,0,mup
440,7.035454273223877,1024,0.00391,3.10156,0,mup
450,7.118425369262695,1024,0.00391,3.10156,0,mup
460,7.205764532089233,1024,0.00391,3.10156,0,mup
470,7.029515504837036,1024,0.00391,3.10156,0,mup
480,7.031278610229492,1024,0.00391,3.10156,0,mup
490,7.0787200927734375,1024,0.00391,3.10156,0,mup
500,7.032259225845337,1024,0.00391,3.10156,0,mup
510,7.178394556045532,1024,0.00391,3.10156,0,mup
520,7.416552543640137,1024,0.00391,3.10156,0,mup
530,6.670955657958984,1024,0.00391,3.10156,0,mup
540,6.9905548095703125,1024,0.00391,3.10156,0,mup
550,7.525702714920044,1024,0.00391,3.10156,0,mup
560,6.861833095550537,1024,0.00391,3.10156,0,mup
570,6.709776878356934,1024,0.00391,3.10156,0,mup
