step,loss,width,lr,wd,seed,param_type
0,10.683174133300781,2048,0.00098,6.13263,2,mup
10,9.438315868377686,2048,0.00098,6.13263,2,mup
20,9.286516427993774,2048,0.00098,6.13263,2,mup
30,8.418594360351562,2048,0.00098,6.13263,2,mup
40,7.858901739120483,2048,0.00098,6.13263,2,mup
50,7.725362777709961,2048,0.00098,6.13263,2,mup
60,7.680217266082764,2048,0.00098,6.13263,2,mup
70,7.416204214096069,2048,0.00098,6.13263,2,mup
80,7.569996356964111,2048,0.00098,6.13263,2,mup
90,7.794143199920654,2048,0.00098,6.13263,2,mup
100,7.681720733642578,2048,0.00098,6.13263,2,mup
110,7.816810369491577,2048,0.00098,6.13263,2,mup
120,7.570091485977173,2048,0.00098,6.13263,2,mup
130,7.507530212402344,2048,0.00098,6.13263,2,mup
140,7.836137294769287,2048,0.00098,6.13263,2,mup
150,7.391862630844116,2048,0.00098,6.13263,2,mup
160,8.3665030002594,2048,0.00098,6.13263,2,mup
170,7.692176342010498,2048,0.00098,6.13263,2,mup
180,7.573887348175049,2048,0.00098,6.13263,2,mup
190,7.306954622268677,2048,0.00098,6.13263,2,mup
200,7.376435995101929,2048,0.00098,6.13263,2,mup
210,7.6541748046875,2048,0.00098,6.13263,2,mup
220,7.255741596221924,2048,0.00098,6.13263,2,mup
230,7.4790472984313965,2048,0.00098,6.13263,2,mup
240,7.119117021560669,2048,0.00098,6.13263,2,mup
250,7.273280382156372,2048,0.00098,6.13263,2,mup
260,7.339164733886719,2048,0.00098,6.13263,2,mup
270,7.12350869178772,2048,0.00098,6.13263,2,mup
280,7.0223236083984375,2048,0.00098,6.13263,2,mup
290,7.113288402557373,2048,0.00098,6.13263,2,mup
300,6.925995111465454,2048,0.00098,6.13263,2,mup
310,7.07345724105835,2048,0.00098,6.13263,2,mup
320,7.109492540359497,2048,0.00098,6.13263,2,mup
330,7.24714994430542,2048,0.00098,6.13263,2,mup
340,7.016368389129639,2048,0.00098,6.13263,2,mup
350,6.886480808258057,2048,0.00098,6.13263,2,mup
360,6.596889495849609,2048,0.00098,6.13263,2,mup
370,7.238487482070923,2048,0.00098,6.13263,2,mup
380,7.239118337631226,2048,0.00098,6.13263,2,mup
390,6.759397029876709,2048,0.00098,6.13263,2,mup
400,6.660394191741943,2048,0.00098,6.13263,2,mup
410,6.7952070236206055,2048,0.00098,6.13263,2,mup
420,6.806415796279907,2048,0.00098,6.13263,2,mup
430,6.937262535095215,2048,0.00098,6.13263,2,mup
440,6.835393667221069,2048,0.00098,6.13263,2,mup
450,7.0236146450042725,2048,0.00098,6.13263,2,mup
460,6.805452346801758,2048,0.00098,6.13263,2,mup
470,7.0325703620910645,2048,0.00098,6.13263,2,mup
480,6.844764232635498,2048,0.00098,6.13263,2,mup
490,7.085569381713867,2048,0.00098,6.13263,2,mup
500,6.535009145736694,2048,0.00098,6.13263,2,mup
510,6.847814083099365,2048,0.00098,6.13263,2,mup
520,6.865672588348389,2048,0.00098,6.13263,2,mup
530,6.879894733428955,2048,0.00098,6.13263,2,mup
540,6.706977367401123,2048,0.00098,6.13263,2,mup
550,6.653385400772095,2048,0.00098,6.13263,2,mup
560,6.660843372344971,2048,0.00098,6.13263,2,mup
570,6.699138879776001,2048,0.00098,6.13263,2,mup
580,6.701078653335571,2048,0.00098,6.13263,2,mup
590,6.473606586456299,2048,0.00098,6.13263,2,mup
600,6.344592332839966,2048,0.00098,6.13263,2,mup
610,6.560161828994751,2048,0.00098,6.13263,2,mup
620,6.5772929191589355,2048,0.00098,6.13263,2,mup
630,6.871258020401001,2048,0.00098,6.13263,2,mup
640,6.547708511352539,2048,0.00098,6.13263,2,mup
650,6.660495758056641,2048,0.00098,6.13263,2,mup
660,6.697261333465576,2048,0.00098,6.13263,2,mup
670,6.3879547119140625,2048,0.00098,6.13263,2,mup
680,6.428222179412842,2048,0.00098,6.13263,2,mup
690,6.642898321151733,2048,0.00098,6.13263,2,mup
700,6.709536552429199,2048,0.00098,6.13263,2,mup
710,6.928862571716309,2048,0.00098,6.13263,2,mup
720,7.061138391494751,2048,0.00098,6.13263,2,mup
730,6.554371118545532,2048,0.00098,6.13263,2,mup
740,6.530490159988403,2048,0.00098,6.13263,2,mup
750,6.630034446716309,2048,0.00098,6.13263,2,mup
760,6.5207319259643555,2048,0.00098,6.13263,2,mup
770,6.734634160995483,2048,0.00098,6.13263,2,mup
780,6.606177806854248,2048,0.00098,6.13263,2,mup
790,6.678188323974609,2048,0.00098,6.13263,2,mup
800,6.636528253555298,2048,0.00098,6.13263,2,mup
810,6.8928022384643555,2048,0.00098,6.13263,2,mup
820,6.4363625049591064,2048,0.00098,6.13263,2,mup
830,6.494342565536499,2048,0.00098,6.13263,2,mup
840,6.6955389976501465,2048,0.00098,6.13263,2,mup
850,6.463395595550537,2048,0.00098,6.13263,2,mup
860,6.352739095687866,2048,0.00098,6.13263,2,mup
